id_i,id_j,distance,race_i,race_j,pair_type,profile_id
4823,3936,,1,1,same_race,18-25_0_felony
402,5374,,0,1,cross_race,18-25_0_felony
3104,5923,,1,1,same_race,18-25_0_felony
3594,2378,,0,1,cross_race,18-25_0_felony
3103,4924,,1,1,same_race,18-25_0_felony
906,1556,,0,0,same_race,18-25_0_felony
5503,7170,,1,1,same_race,18-25_0_felony
4518,3231,,1,1,same_race,18-25_0_felony
2378,6009,,1,0,cross_race,18-25_0_felony
3103,5578,,1,0,cross_race,18-25_0_felony
4914,3355,,0,0,same_race,18-25_0_felony
2914,735,,1,1,same_race,18-25_0_felony
2570,6295,,1,0,cross_race,18-25_0_felony
4518,5923,,1,1,same_race,18-25_0_felony
2890,1876,,0,1,cross_race,18-25_0_felony
5340,354,,0,0,same_race,18-25_0_felony
5642,4518,,1,1,same_race,18-25_0_felony
6002,640,,1,1,same_race,18-25_0_felony
4914,1556,,0,0,same_race,18-25_0_felony
2103,6191,,1,1,same_race,18-25_0_felony
2103,5784,,1,1,same_race,18-25_0_felony
3936,5824,,1,1,same_race,18-25_0_felony
402,3594,,0,0,same_race,18-25_0_felony
2799,7208,,1,1,same_race,18-25_0_felony
2172,3572,,1,0,cross_race,18-25_0_felony
2890,5355,,0,1,cross_race,18-25_0_felony
4518,5355,,1,1,same_race,18-25_0_felony
6850,4136,,1,0,cross_race,18-25_0_felony
3103,2570,,1,1,same_race,18-25_0_felony
6356,3572,,1,0,cross_race,18-25_0_felony
5374,2575,,1,1,same_race,18-25_0_felony
906,4480,,0,0,same_race,18-25_0_felony
402,744,,0,1,cross_race,18-25_0_felony
3594,6295,,0,0,same_race,18-25_0_felony
5355,7020,,1,1,same_race,18-25_0_felony
1680,5824,,0,1,cross_race,18-25_0_felony
5197,6855,,1,1,same_race,18-25_0_felony
2103,3104,,1,1,same_race,18-25_0_felony
4924,3355,,1,0,cross_race,18-25_0_felony
4902,2914,,0,1,cross_race,18-25_0_felony
744,5099,,1,1,same_race,18-25_0_felony
402,1678,,0,1,cross_race,18-25_0_felony
1632,3231,,0,1,cross_race,18-25_0_felony
1637,2737,,1,1,same_race,18-25_0_felony
1137,5355,,1,1,same_race,18-25_0_felony
3572,2570,,0,1,cross_race,18-25_0_felony
4492,3936,,0,1,cross_race,18-25_0_felony
7210,3355,,1,0,cross_race,18-25_0_felony
4923,3231,,0,1,cross_race,18-25_0_felony
3594,6009,,0,0,same_race,18-25_0_felony
2551,4256,,1,0,cross_race,18-25_0_felony
6587,6850,,0,1,cross_race,18-25_0_felony
4902,3936,,0,1,cross_race,18-25_0_felony
6009,3525,,0,1,cross_race,18-25_0_felony
4136,4914,,0,0,same_race,18-25_0_felony
5601,6009,,1,0,cross_race,18-25_0_felony
2025,4924,,1,1,same_race,18-25_0_felony
3572,5923,,0,1,cross_race,18-25_0_felony
7208,2570,,1,1,same_race,18-25_0_felony
4924,640,,1,1,same_race,18-25_0_felony
5355,1472,,1,0,cross_race,18-25_0_felony
2575,4256,,1,0,cross_race,18-25_0_felony
2677,2570,,0,1,cross_race,18-25_0_felony
6356,6295,,1,0,cross_race,18-25_0_felony
4136,5503,,0,1,cross_race,18-25_0_felony
1260,5904,,1,1,same_race,18-25_0_felony
2103,1678,,1,1,same_race,18-25_0_felony
2551,2208,,1,1,same_race,18-25_0_felony
6978,4924,,1,1,same_race,18-25_0_felony
7210,3231,,1,1,same_race,18-25_0_felony
2025,1632,,1,0,cross_race,18-25_0_felony
1556,2570,,0,1,cross_race,18-25_0_felony
2799,1668,,1,0,cross_race,18-25_0_felony
2551,5503,,1,1,same_race,18-25_0_felony
1668,1137,,0,1,cross_race,18-25_0_felony
3231,354,,1,0,cross_race,18-25_0_felony
4902,5503,,0,1,cross_race,18-25_0_felony
1887,7020,,0,1,cross_race,18-25_0_felony
1137,744,,1,1,same_race,18-25_0_felony
4256,5824,,0,1,cross_race,18-25_0_felony
2378,2575,,1,1,same_race,18-25_0_felony
3103,1678,,1,1,same_race,18-25_0_felony
402,2378,,0,1,cross_race,18-25_0_felony
1930,1938,,0,0,same_race,18-25_0_felony
2025,6009,,1,0,cross_race,18-25_0_felony
1221,2810,,1,0,cross_race,18-25_0_felony
5374,7079,,1,1,same_race,18-25_0_felony
5374,5904,,1,1,same_race,18-25_0_felony
5355,5923,,1,1,same_race,18-25_0_felony
7020,2570,,1,1,same_race,18-25_0_felony
1637,6009,,1,0,cross_race,18-25_0_felony
6356,2847,,1,0,cross_race,18-25_0_felony
7079,1619,,1,1,same_race,18-25_0_felony
2799,4256,,1,0,cross_race,18-25_0_felony
2011,6295,,1,0,cross_race,18-25_0_felony
1269,1938,,0,0,same_race,18-25_0_felony
6587,6855,,0,1,cross_race,18-25_0_felony
3355,6009,,0,0,same_race,18-25_0_felony
1637,2011,,1,1,same_race,18-25_0_felony
4823,4912,,1,0,cross_race,18-25_0_felony
1680,2570,,0,1,cross_race,18-25_0_felony
2025,3104,,1,1,same_race,18-25_0_felony
1680,7210,,0,1,cross_race,18-25_0_felony
2011,640,,1,1,same_race,18-25_0_felony
4823,744,,1,1,same_race,18-25_0_felony
2551,7208,,1,1,same_race,18-25_0_felony
5601,5340,,1,0,cross_race,18-25_0_felony
6658,5374,,1,1,same_race,18-25_0_felony
5099,5355,,1,1,same_race,18-25_0_felony
6658,3103,,1,1,same_race,18-25_0_felony
6658,4924,,1,1,same_race,18-25_0_felony
744,5579,,1,1,same_race,18-25_0_felony
2172,6002,,1,1,same_race,18-25_0_felony
3104,1619,,1,1,same_race,18-25_0_felony
4924,6191,,1,1,same_race,18-25_0_felony
1668,1619,,0,1,cross_race,18-25_0_felony
1876,7020,,1,1,same_race,18-25_0_felony
402,5923,,0,1,cross_race,18-25_0_felony
5601,2810,,1,0,cross_race,18-25_0_felony
4902,7079,,0,1,cross_race,18-25_0_felony
735,1619,,1,1,same_race,18-25_0_felony
3355,6191,,0,1,cross_race,18-25_0_felony
2103,6195,,1,0,cross_race,18-25_0_felony
6850,3969,,1,1,same_race,18-25_0_felony
5642,2890,,1,0,cross_race,18-25_0_felony
5099,3572,,1,0,cross_race,18-25_0_felony
5579,7208,,1,1,same_race,18-25_0_felony
5904,2737,,1,1,same_race,18-25_0_felony
4902,7210,,0,1,cross_race,18-25_0_felony
2208,1472,,1,0,cross_race,18-25_0_felony
6195,4136,,0,0,same_race,18-25_0_felony
6195,1930,,0,0,same_race,18-25_0_felony
5642,2737,,1,1,same_race,18-25_0_felony
1269,2810,,0,0,same_race,18-25_0_felony
7170,1876,,1,1,same_race,18-25_0_felony
4902,1556,,0,0,same_race,18-25_0_felony
1338,5601,,1,1,same_race,18-25_0_felony
4924,3594,,1,0,cross_race,18-25_0_felony
1668,6356,,0,1,cross_race,18-25_0_felony
2847,354,,0,0,same_race,18-25_0_felony
2847,744,,0,1,cross_race,18-25_0_felony
2103,3594,,1,0,cross_race,18-25_0_felony
5374,4256,,1,0,cross_race,18-25_0_felony
3104,4492,,1,0,cross_race,18-25_0_felony
2378,3572,,1,0,cross_race,18-25_0_felony
4823,7208,,1,1,same_race,18-25_0_felony
865,5784,,1,1,same_race,18-25_0_felony
2208,2378,,1,1,same_race,18-25_0_felony
4518,6855,,1,1,same_race,18-25_0_felony
2890,4914,,0,0,same_race,18-25_0_felony
1930,1556,,0,0,same_race,18-25_0_felony
2011,2575,,1,1,same_race,18-25_0_felony
3231,7208,,1,1,same_race,18-25_0_felony
1678,6191,,1,1,same_race,18-25_0_felony
5374,3525,,1,1,same_race,18-25_0_felony
3594,1637,,0,1,cross_race,18-25_0_felony
5642,5579,,1,1,same_race,18-25_0_felony
5374,5355,,1,1,same_race,18-25_0_felony
6002,3525,,1,1,same_race,18-25_0_felony
6195,1876,,0,1,cross_race,18-25_0_felony
5601,1876,,1,1,same_race,18-25_0_felony
5355,3355,,1,0,cross_race,18-25_0_felony
2103,2570,,1,1,same_race,18-25_0_felony
4136,4923,,0,0,same_race,18-25_0_felony
4823,354,,1,0,cross_race,18-25_0_felony
6850,1269,,1,0,cross_race,18-25_0_felony
5197,1221,,1,1,same_race,18-25_0_felony
2677,3104,,0,1,cross_race,18-25_0_felony
2208,5197,,1,1,same_race,18-25_0_felony
2914,7208,,1,1,same_race,18-25_0_felony
2799,4518,,1,1,same_race,18-25_0_felony
2208,5824,,1,1,same_race,18-25_0_felony
2570,4256,,1,0,cross_race,18-25_0_felony
3103,3572,,1,0,cross_race,18-25_0_felony
1338,5904,,1,1,same_race,18-25_0_felony
2103,7210,,1,1,same_race,18-25_0_felony
906,3103,,0,1,cross_race,18-25_0_felony
402,4492,,0,0,same_race,18-25_0_felony
4902,735,,0,1,cross_race,18-25_0_felony
6978,6855,,1,1,same_race,18-25_0_felony
3231,5578,,1,0,cross_race,18-25_0_felony
1338,5340,,1,0,cross_race,18-25_0_felony
6356,1269,,1,0,cross_race,18-25_0_felony
6587,402,,0,0,same_race,18-25_0_felony
5374,5099,,1,1,same_race,18-25_0_felony
2025,6850,,1,1,same_race,18-25_0_felony
2208,354,,1,0,cross_race,18-25_0_felony
6978,1338,,1,1,same_race,18-25_0_felony
1269,640,,0,1,cross_race,18-25_0_felony
2172,865,,1,1,same_race,18-25_0_felony
2172,3936,,1,1,same_race,18-25_0_felony
1632,2378,,0,1,cross_race,18-25_0_felony
6587,5784,,0,1,cross_race,18-25_0_felony
6587,6195,,0,0,same_race,18-25_0_felony
2378,5923,,1,1,same_race,18-25_0_felony
2172,6009,,1,0,cross_race,18-25_0_felony
2551,2172,,1,1,same_race,18-25_0_felony
5503,640,,1,1,same_race,18-25_0_felony
402,1938,,0,0,same_race,18-25_0_felony
2677,4914,,0,0,same_race,18-25_0_felony
906,6978,,0,1,cross_race,18-25_0_felony
5479,7079,,1,1,same_race,18-25_0_felony
2011,1938,,1,0,cross_race,18-25_0_felony
2847,5355,,0,1,cross_race,18-25_0_felony
5374,5197,,1,1,same_race,18-25_0_felony
1668,5784,,0,1,cross_race,18-25_0_felony
6002,1930,,1,0,cross_race,18-25_0_felony
6195,6356,,0,1,cross_race,18-25_0_felony
2677,4823,,0,1,cross_race,18-25_0_felony
5479,2570,,1,1,same_race,18-25_0_felony
5197,3525,,1,1,same_race,18-25_0_felony
6978,2103,,1,1,same_race,18-25_0_felony
906,1269,,0,0,same_race,18-25_0_felony
4136,5923,,0,1,cross_race,18-25_0_felony
2799,3104,,1,1,same_race,18-25_0_felony
906,5340,,0,0,same_race,18-25_0_felony
5197,4480,,1,0,cross_race,18-25_0_felony
1137,3231,,1,1,same_race,18-25_0_felony
1887,5099,,0,1,cross_race,18-25_0_felony
1338,2890,,1,0,cross_race,18-25_0_felony
402,7079,,0,1,cross_race,18-25_0_felony
7020,1619,,1,1,same_race,18-25_0_felony
6978,2677,,1,0,cross_race,18-25_0_felony
6658,5479,,1,1,same_race,18-25_0_felony
1938,3525,,0,1,cross_race,18-25_0_felony
5904,5579,,1,1,same_race,18-25_0_felony
6195,2677,,0,0,same_race,18-25_0_felony
2208,1938,,1,0,cross_race,18-25_0_felony
3594,6191,,0,1,cross_race,18-25_0_felony
5904,5824,,1,1,same_race,18-25_0_felony
7170,2810,,1,0,cross_race,18-25_0_felony
1556,4912,,0,0,same_race,18-25_0_felony
906,6002,,0,1,cross_race,18-25_0_felony
5197,4492,,1,0,cross_race,18-25_0_felony
1637,5578,,1,0,cross_race,18-25_0_felony
5784,3525,,1,1,same_race,18-25_0_felony
1678,640,,1,1,same_race,18-25_0_felony
2799,2551,,1,1,same_race,18-25_0_felony
6658,1338,,1,1,same_race,18-25_0_felony
5642,1556,,1,0,cross_race,18-25_0_felony
3103,5503,,1,1,same_race,18-25_0_felony
6850,3936,,1,1,same_race,18-25_0_felony
6002,1221,,1,1,same_race,18-25_0_felony
6850,2810,,1,0,cross_race,18-25_0_felony
6850,4480,,1,0,cross_race,18-25_0_felony
6587,735,,0,1,cross_race,18-25_0_felony
3594,2570,,0,1,cross_race,18-25_0_felony
1632,2570,,0,1,cross_race,18-25_0_felony
2025,4492,,1,0,cross_race,18-25_0_felony
5099,354,,1,0,cross_race,18-25_0_felony
5340,3936,,0,1,cross_race,18-25_0_felony
6855,5503,,1,1,same_race,18-25_0_felony
6658,640,,1,1,same_race,18-25_0_felony
2172,5579,,1,1,same_race,18-25_0_felony
6195,2737,,0,1,cross_race,18-25_0_felony
1876,5784,,1,1,same_race,18-25_0_felony
1269,3525,,0,1,cross_race,18-25_0_felony
3969,5824,,1,1,same_race,18-25_0_felony
2799,3969,,1,1,same_race,18-25_0_felony
1338,5578,,1,0,cross_race,18-25_0_felony
2847,7170,,0,1,cross_race,18-25_0_felony
7020,5923,,1,1,same_race,18-25_0_felony
4492,1876,,0,1,cross_race,18-25_0_felony
2914,4912,,1,0,cross_race,18-25_0_felony
1260,4480,,1,0,cross_race,18-25_0_felony
2677,1269,,0,0,same_race,18-25_0_felony
2890,6009,,0,0,same_race,18-25_0_felony
4518,7079,,1,1,same_race,18-25_0_felony
5374,4823,,1,1,same_race,18-25_0_felony
5340,1930,,0,0,same_race,18-25_0_felony
735,6191,,1,1,same_race,18-25_0_felony
6002,354,,1,0,cross_race,18-25_0_felony
2103,2847,,1,0,cross_race,18-25_0_felony
7170,735,,1,1,same_race,18-25_0_felony
7020,640,,1,1,same_race,18-25_0_felony
6191,1619,,1,1,same_race,18-25_0_felony
2799,5355,,1,1,same_race,18-25_0_felony
3103,735,,1,1,same_race,18-25_0_felony
5479,5824,,1,1,same_race,18-25_0_felony
402,5578,,0,0,same_race,18-25_0_felony
2208,1619,,1,1,same_race,18-25_0_felony
402,3355,,0,0,same_race,18-25_0_felony
3103,2172,,1,1,same_race,18-25_0_felony
4136,4492,,0,0,same_race,18-25_0_felony
1930,3525,,0,1,cross_race,18-25_0_felony
1338,735,,1,1,same_race,18-25_0_felony
2172,7210,,1,1,same_race,18-25_0_felony
6850,1556,,1,0,cross_race,18-25_0_felony
4924,3525,,1,1,same_race,18-25_0_felony
6587,4912,,0,0,same_race,18-25_0_felony
2677,4480,,0,0,same_race,18-25_0_felony
4924,4136,,1,0,cross_race,18-25_0_felony
2378,354,,1,0,cross_race,18-25_0_felony
3594,4823,,0,1,cross_race,18-25_0_felony
4914,1221,,0,1,cross_race,18-25_0_felony
865,2810,,1,0,cross_race,18-25_0_felony
5642,1338,,1,1,same_race,18-25_0_felony
3572,6191,,0,1,cross_race,18-25_0_felony
6850,2847,,1,0,cross_race,18-25_0_felony
7170,5340,,1,0,cross_race,18-25_0_felony
744,640,,1,1,same_race,18-25_0_felony
1637,1938,,1,0,cross_race,18-25_0_felony
1338,6191,,1,1,same_race,18-25_0_felony
6195,1221,,0,1,cross_race,18-25_0_felony
2551,1637,,1,1,same_race,18-25_0_felony
1668,2011,,0,1,cross_race,18-25_0_felony
3572,4256,,0,0,same_race,18-25_0_felony
2103,2011,,1,1,same_race,18-25_0_felony
1668,4924,,0,1,cross_race,18-25_0_felony
2025,2378,,1,1,same_race,18-25_0_felony
1632,4256,,0,0,same_race,18-25_0_felony
5642,4924,,1,1,same_race,18-25_0_felony
1338,2914,,1,1,same_race,18-25_0_felony
1678,3936,,1,1,same_race,18-25_0_felony
2208,1269,,1,0,cross_race,18-25_0_felony
4136,1938,,0,0,same_race,18-25_0_felony
3104,1678,,1,1,same_race,18-25_0_felony
735,6295,,1,0,cross_race,18-25_0_felony
2890,3936,,0,1,cross_race,18-25_0_felony
5503,1556,,1,0,cross_race,18-25_0_felony
7208,5923,,1,1,same_race,18-25_0_felony
6356,1876,,1,1,same_race,18-25_0_felony
5374,3104,,1,1,same_race,18-25_0_felony
4518,4480,,1,0,cross_race,18-25_0_felony
2172,7079,,1,1,same_race,18-25_0_felony
6658,1269,,1,0,cross_race,18-25_0_felony
6658,2570,,1,1,same_race,18-25_0_felony
1887,2011,,0,1,cross_race,18-25_0_felony
5503,2737,,1,1,same_race,18-25_0_felony
2914,2737,,1,1,same_race,18-25_0_felony
3594,5923,,0,1,cross_race,18-25_0_felony
5099,5784,,1,1,same_race,18-25_0_felony
906,6855,,0,1,cross_race,18-25_0_felony
1637,1221,,1,1,same_race,18-25_0_felony
3355,2570,,0,1,cross_race,18-25_0_felony
1668,5197,,0,1,cross_race,18-25_0_felony
6850,735,,1,1,same_race,18-25_0_felony
4518,5784,,1,1,same_race,18-25_0_felony
6356,1221,,1,1,same_race,18-25_0_felony
2378,4256,,1,0,cross_race,18-25_0_felony
5099,4480,,1,0,cross_race,18-25_0_felony
6978,7079,,1,1,same_race,18-25_0_felony
6658,3231,,1,1,same_race,18-25_0_felony
1338,1269,,1,0,cross_race,18-25_0_felony
6658,3594,,1,0,cross_race,18-25_0_felony
2847,5503,,0,1,cross_race,18-25_0_felony
1876,4912,,1,0,cross_race,18-25_0_felony
1632,6002,,0,1,cross_race,18-25_0_felony
2551,1260,,1,1,same_race,18-25_0_felony
7020,2575,,1,1,same_race,18-25_0_felony
2011,4480,,1,0,cross_race,18-25_0_felony
1472,7020,,0,1,cross_race,18-25_0_felony
2172,4492,,1,0,cross_race,18-25_0_felony
5197,1619,,1,1,same_race,18-25_0_felony
2103,5479,,1,1,same_race,18-25_0_felony
2914,4480,,1,0,cross_race,18-25_0_felony
5340,3525,,0,1,cross_race,18-25_0_felony
6009,1619,,0,1,cross_race,18-25_0_felony
5601,1930,,1,0,cross_race,18-25_0_felony
2570,3525,,1,1,same_race,18-25_0_felony
5355,7210,,1,1,same_race,18-25_0_felony
1668,3231,,0,1,cross_race,18-25_0_felony
4914,4480,,0,0,same_race,18-25_0_felony
5479,2575,,1,1,same_race,18-25_0_felony
2677,1930,,0,0,same_race,18-25_0_felony
6855,5355,,1,1,same_race,18-25_0_felony
2570,1938,,1,0,cross_race,18-25_0_felony
1137,4256,,1,0,cross_race,18-25_0_felony
5579,1619,,1,1,same_race,18-25_0_felony
744,4256,,1,0,cross_race,18-25_0_felony
6978,3104,,1,1,same_race,18-25_0_felony
2172,1472,,1,0,cross_race,18-25_0_felony
5503,2575,,1,1,same_race,18-25_0_felony
2677,6295,,0,0,same_race,18-25_0_felony
6855,1930,,1,0,cross_race,18-25_0_felony
4924,2570,,1,1,same_race,18-25_0_felony
5197,1930,,1,0,cross_race,18-25_0_felony
2025,2677,,1,0,cross_race,18-25_0_felony
2551,4136,,1,0,cross_race,18-25_0_felony
6855,2890,,1,0,cross_race,18-25_0_felony
5601,6191,,1,1,same_race,18-25_0_felony
906,6295,,0,0,same_race,18-25_0_felony
4136,1269,,0,0,same_race,18-25_0_felony
4518,3969,,1,1,same_race,18-25_0_felony
1472,7210,,0,1,cross_race,18-25_0_felony
5374,1930,,1,0,cross_race,18-25_0_felony
4912,4480,,0,0,same_race,18-25_0_felony
2172,1221,,1,1,same_race,18-25_0_felony
6850,4912,,1,0,cross_race,18-25_0_felony
1678,2570,,1,1,same_race,18-25_0_felony
6195,7210,,0,1,cross_race,18-25_0_felony
4914,5824,,0,1,cross_race,18-25_0_felony
5503,7210,,1,1,same_race,18-25_0_felony
865,2847,,1,0,cross_race,18-25_0_felony
2677,5578,,0,0,same_race,18-25_0_felony
744,1938,,1,0,cross_race,18-25_0_felony
1269,5479,,0,1,cross_race,18-25_0_felony
2025,6191,,1,1,same_race,18-25_0_felony
2025,2103,,1,1,same_race,18-25_0_felony
3969,1876,,1,1,same_race,18-25_0_felony
5374,4492,,1,0,cross_race,18-25_0_felony
1338,640,,1,1,same_race,18-25_0_felony
3103,2575,,1,1,same_race,18-25_0_felony
3969,7208,,1,1,same_race,18-25_0_felony
2799,1338,,1,1,same_race,18-25_0_felony
5503,3936,,1,1,same_race,18-25_0_felony
3231,5923,,1,1,same_race,18-25_0_felony
6850,6295,,1,0,cross_race,18-25_0_felony
906,2378,,0,1,cross_race,18-25_0_felony
6195,5099,,0,1,cross_race,18-25_0_felony
2025,5923,,1,1,same_race,18-25_0_felony
2378,5099,,1,1,same_race,18-25_0_felony
4914,640,,0,1,cross_race,18-25_0_felony
4914,7020,,0,1,cross_race,18-25_0_felony
2378,2810,,1,0,cross_race,18-25_0_felony
4924,865,,1,1,same_race,18-25_0_felony
4902,1876,,0,1,cross_race,18-25_0_felony
4823,1930,,1,0,cross_race,18-25_0_felony
3231,6295,,1,0,cross_race,18-25_0_felony
1887,5479,,0,1,cross_race,18-25_0_felony
1137,2378,,1,1,same_race,18-25_0_felony
5197,4256,,1,0,cross_race,18-25_0_felony
4914,2810,,0,0,same_race,18-25_0_felony
865,1472,,1,0,cross_race,18-25_0_felony
5752,4638,,0,0,same_race,36+_1-2_felony
6235,4458,,0,0,same_race,36+_1-2_felony
5900,6053,,1,0,cross_race,36+_1-2_felony
4674,4638,,1,0,cross_race,36+_1-2_felony
4556,4458,,0,0,same_race,36+_1-2_felony
2442,1286,,0,1,cross_race,36+_1-2_felony
2874,6841,,1,0,cross_race,36+_1-2_felony
2276,95,,0,0,same_race,36+_1-2_felony
6022,5678,,1,0,cross_race,36+_1-2_felony
5900,2442,,1,0,cross_race,36+_1-2_felony
6235,4674,,0,1,cross_race,36+_1-2_felony
2276,1968,,0,0,same_race,36+_1-2_felony
5997,602,,0,1,cross_race,36+_1-2_felony
5900,7133,,1,1,same_race,36+_1-2_felony
1319,6053,,0,0,same_race,36+_1-2_felony
2652,3416,,0,0,same_race,36+_1-2_felony
5900,6592,,1,1,same_race,36+_1-2_felony
602,4458,,1,0,cross_race,36+_1-2_felony
6592,3668,,1,0,cross_race,36+_1-2_felony
3158,2276,,1,0,cross_race,36+_1-2_felony
2200,2652,,1,0,cross_race,36+_1-2_felony
2522,106,,0,0,same_race,36+_1-2_felony
6022,2580,,1,1,same_race,36+_1-2_felony
2074,602,,0,1,cross_race,36+_1-2_felony
2492,521,,0,0,same_race,36+_1-2_felony
6022,6053,,1,0,cross_race,36+_1-2_felony
3564,3668,,0,0,same_race,36+_1-2_felony
2652,698,,0,1,cross_race,36+_1-2_felony
2200,95,,1,0,cross_race,36+_1-2_felony
4556,7117,,0,0,same_race,36+_1-2_felony
6319,6057,,0,0,same_race,36+_1-2_felony
6022,6319,,1,0,cross_race,36+_1-2_felony
4785,4638,,1,0,cross_race,36+_1-2_felony
1256,7133,,0,1,cross_race,36+_1-2_felony
6592,1286,,1,1,same_race,36+_1-2_felony
2492,6053,,0,0,same_race,36+_1-2_felony
5678,7133,,0,1,cross_race,36+_1-2_felony
3564,2190,,0,1,cross_race,36+_1-2_felony
268,7133,,1,1,same_race,36+_1-2_felony
6022,2492,,1,0,cross_race,36+_1-2_felony
5900,4674,,1,1,same_race,36+_1-2_felony
1256,2580,,0,1,cross_race,36+_1-2_felony
2276,2580,,0,1,cross_race,36+_1-2_felony
649,7133,,0,1,cross_race,36+_1-2_felony
3564,2591,,0,0,same_race,36+_1-2_felony
5752,1610,,0,1,cross_race,36+_1-2_felony
95,6232,,0,1,cross_race,36+_1-2_felony
4785,2200,,1,1,same_race,36+_1-2_felony
106,5386,,0,0,same_race,36+_1-2_felony
4785,3668,,1,0,cross_race,36+_1-2_felony
4268,2074,,0,0,same_race,36+_1-2_felony
5752,6053,,0,0,same_race,36+_1-2_felony
95,4672,,0,0,same_race,36+_1-2_felony
6467,2213,,0,1,cross_race,36+_1-2_felony
6235,698,,0,1,cross_race,36+_1-2_felony
7044,95,,1,0,cross_race,36+_1-2_felony
5997,2291,,0,0,same_race,36+_1-2_felony
5678,5128,,0,1,cross_race,36+_1-2_felony
3564,2442,,0,0,same_race,36+_1-2_felony
649,2492,,0,0,same_race,36+_1-2_felony
4458,521,,0,0,same_race,36+_1-2_felony
6319,7133,,0,1,cross_race,36+_1-2_felony
2652,4674,,0,1,cross_race,36+_1-2_felony
6319,5752,,0,0,same_race,36+_1-2_felony
4268,649,,0,0,same_race,36+_1-2_felony
4268,75,,0,1,cross_race,36+_1-2_felony
1256,2522,,0,0,same_race,36+_1-2_felony
5333,106,,1,0,cross_race,36+_1-2_felony
2492,2522,,0,0,same_race,36+_1-2_felony
5752,2652,,0,0,same_race,36+_1-2_felony
602,698,,1,1,same_race,36+_1-2_felony
6057,4556,,0,0,same_race,36+_1-2_felony
106,2442,,0,0,same_race,36+_1-2_felony
6053,521,,0,0,same_race,36+_1-2_felony
6841,698,,0,1,cross_race,36+_1-2_felony
5135,6467,,0,0,same_race,36+_1-2_felony
5128,1286,,1,1,same_race,36+_1-2_felony
4556,5997,,0,0,same_race,36+_1-2_felony
2200,3564,,1,0,cross_race,36+_1-2_felony
4785,75,,1,1,same_race,36+_1-2_felony
3668,6232,,0,1,cross_race,36+_1-2_felony
4785,5678,,1,0,cross_race,36+_1-2_felony
5900,3036,,1,1,same_race,36+_1-2_felony
3672,4458,,0,0,same_race,36+_1-2_felony
6841,2291,,0,0,same_race,36+_1-2_felony
2276,2190,,0,1,cross_race,36+_1-2_felony
1610,521,,1,0,cross_race,36+_1-2_felony
5907,6592,,1,1,same_race,36+_1-2_felony
5678,6232,,0,1,cross_race,36+_1-2_felony
3668,2074,,0,0,same_race,36+_1-2_felony
2200,6053,,1,0,cross_race,36+_1-2_felony
6235,6057,,0,0,same_race,36+_1-2_felony
3564,268,,0,1,cross_race,36+_1-2_felony
268,2190,,1,1,same_race,36+_1-2_felony
6053,7117,,0,0,same_race,36+_1-2_felony
649,106,,0,0,same_race,36+_1-2_felony
268,4638,,1,0,cross_race,36+_1-2_felony
4672,6053,,0,0,same_race,36+_1-2_felony
2492,1286,,0,1,cross_race,36+_1-2_felony
3564,1319,,0,0,same_race,36+_1-2_felony
5907,2580,,1,1,same_race,36+_1-2_felony
1319,5333,,0,1,cross_race,36+_1-2_felony
4785,2442,,1,0,cross_race,36+_1-2_felony
2190,1968,,1,0,cross_race,36+_1-2_felony
3158,1286,,1,1,same_race,36+_1-2_felony
2276,2291,,0,0,same_race,36+_1-2_felony
2276,1286,,0,1,cross_race,36+_1-2_felony
2276,4305,,0,0,same_race,36+_1-2_felony
7133,2652,,1,0,cross_race,36+_1-2_felony
2874,3668,,1,0,cross_race,36+_1-2_felony
2200,3158,,1,1,same_race,36+_1-2_felony
2190,1610,,1,1,same_race,36+_1-2_felony
6057,3416,,0,0,same_race,36+_1-2_felony
649,6053,,0,0,same_race,36+_1-2_felony
1319,2291,,0,0,same_race,36+_1-2_felony
5752,7133,,0,1,cross_race,36+_1-2_felony
3036,5386,,1,0,cross_race,36+_1-2_felony
1319,5752,,0,0,same_race,36+_1-2_felony
4556,6841,,0,0,same_race,36+_1-2_felony
2200,7044,,1,1,same_race,36+_1-2_felony
268,2213,,1,1,same_race,36+_1-2_felony
2200,4268,,1,0,cross_race,36+_1-2_felony
6235,6467,,0,0,same_race,36+_1-2_felony
6022,698,,1,1,same_race,36+_1-2_felony
5900,95,,1,0,cross_race,36+_1-2_felony
2591,5997,,0,0,same_race,36+_1-2_felony
6022,2190,,1,1,same_race,36+_1-2_felony
6235,5997,,0,0,same_race,36+_1-2_felony
5997,6232,,0,1,cross_race,36+_1-2_felony
7044,2591,,1,0,cross_race,36+_1-2_felony
1968,602,,0,1,cross_race,36+_1-2_felony
